community_id,conn_state,duration,history,src_ip_zeek,src_port_zeek,dest_ip_zeek,dest_port_zeek,local_orig,local_resp,missed_bytes,orig_bytes,orig_ip_bytes,orig_pkts,proto,resp_bytes,resp_ip_bytes,resp_pkts,service,ts,uid,datetime,label_tactic,label_technique,label_binary,label_cve
1:Byf/zj1dMiKdZNy/eSAA6D5Yz7s=,S0,7.700920104980469E-4,S,143.88.4.11,52660,143.88.5.19,443,false,false,0,0,132,3,tcp,0,0,0,,1.711048389700363E9,CiS1RT2aXEXfEPpbP6,2024-03-21T19:13:09.700Z,Reconnaissance,T1595,True,none
1:Xc1VTg+3CL7b1xGhfoOtw8IMERQ=,S0,8.230209350585938E-4,S,143.88.4.11,52660,143.88.5.8,443,false,false,0,0,132,3,tcp,0,0,0,,1.711048389702597E9,CB4yOL1hMKscRE2tS8,2024-03-21T19:13:09.702Z,Reconnaissance,T1595,True,none
1:BVck2BfDOI2jkQf0202zJxoDR8M=,S0,8.840560913085938E-4,S,143.88.4.11,42504,143.88.5.7,443,false,false,0,0,132,3,tcp,0,0,0,,1.710885195183323E9,CCuI8f218xtadiS0xl,2024-03-19T21:53:15.183Z,Reconnaissance,T1595,True,none
1:RLS8t8VaaqC/l2/pFP4gK9VmRWE=,S0,8.940696716308594E-4,S,143.88.4.11,52658,143.88.5.15,443,false,false,0,0,132,3,tcp,0,0,0,,1.711048388598906E9,Ck7ZY9dlneLyYIct6,2024-03-21T19:13:08.598Z,Reconnaissance,T1595,True,none
1:tShBDZlcpPnfdctUAuZh1cbInwU=,S0,9.198188781738281E-4,S,143.88.14.11,46620,143.88.15.1,21,false,false,0,0,132,3,tcp,0,0,0,,1.710645901623716E9,CCjPIs3W8Nhzva8Cw7,2024-03-17T03:25:01.623Z,Reconnaissance,T1595,True,none
1:XJnIvfYAAfo6FB5bh+Hq/AC50SM=,S0,9.541511535644531E-4,S,143.88.8.12,39186,143.88.9.1,111,false,false,0,0,132,3,tcp,0,0,0,,1.710952588529765E9,CmmsNHD8RKqZ0gtzi,2024-03-20T16:36:28.529Z,Reconnaissance,T1595,True,none
1:0b/ZQ/bcOoq+HoX+tCQeBqbZOaM=,S0,9.839534759521484E-4,S,143.88.4.11,44054,143.88.5.11,443,false,false,0,0,176,4,tcp,0,0,0,,1.710791150991327E9,CUVDsxIcd7H5V48M6,2024-03-18T19:45:50.991Z,Reconnaissance,T1595,True,none
1:3sZHgJAsdMYGWl2A0Wa3ufqD9PE=,S0,9.868144989013672E-4,S,143.88.4.11,42264,143.88.5.7,443,false,false,0,0,132,3,tcp,0,0,0,,1.711076767406171E9,CMka374MdeQyxSL1i,2024-03-22T03:06:07.406Z,Reconnaissance,T1595,True,none
1:PyznzHI41K4ZXo1qLDMEWF74gEo=,S0,0.0010099411010742188,S,143.88.4.11,52660,143.88.5.17,443,false,false,0,0,132,3,tcp,0,0,0,,1.711048389700275E9,C1HhrekCTVFEdVBi2,2024-03-21T19:13:09.700Z,Reconnaissance,T1595,True,none
1:YRXSuAX1PO6Bv+vEhe5dRrSplGs=,S0,0.0010559558868408203,S,143.88.4.11,55086,143.88.5.16,443,false,false,0,0,132,3,tcp,0,0,0,,1.710668622383177E9,Cngonw4j4ZTmJEToP2,2024-03-17T09:43:42.383Z,Reconnaissance,T1595,True,none
1:PS+f/eJHBW356Vug5Iyh+HOvU/s=,S0,0.0011029243469238281,S,143.88.6.11,62968,143.88.7.1,139,false,false,0,0,132,3,tcp,0,0,0,,1.710844984370505E9,C9w1py4yEyLwo5gWU1,2024-03-19T10:43:04.370Z,Reconnaissance,T1595,True,none
1:KI09nDINcZhnzqXaFfOlC7Fcnhc=,S0,0.0011141300201416016,S,143.88.7.11,35606,143.88.8.1,135,false,false,0,0,132,3,tcp,0,0,0,,1.710900240725524E9,CWHN3K31r7zre2H0zd,2024-03-20T02:04:00.725Z,Reconnaissance,T1595,True,none
1:0wiiRp5Jw298hnw0pnpwE0s0D2M=,S0,0.0011210441589355469,S,143.88.12.12,43374,143.88.13.1,25,false,false,0,0,132,3,tcp,0,0,0,,1.711231342249073E9,C2jE2I2jDd2PbpfuV7,2024-03-23T22:02:22.249Z,Reconnaissance,T1595,True,none
1:howZU+Epk3H9Qkki5+8tQMOZSzs=,S0,0.0011661052703857422,S,143.88.15.10,37812,143.88.1.10,20,false,false,0,0,176,4,tcp,0,0,0,,1.71087443434086E9,CnvjrYelIqtUEBfHk,2024-03-19T18:53:54.340Z,Reconnaissance,T1595,True,none
1:52L+7vKp/vyqSWAYejQZq3jrKvU=,S0,0.0011701583862304688,S,143.88.15.10,35283,143.88.1.21,20,false,false,0,0,176,4,tcp,0,0,0,,1.711097007871199E9,CD4sYOJvDs90ZoI76,2024-03-22T08:43:27.871Z,Reconnaissance,T1595,True,none
1:9nJvtlxC0ewB2o2wMcH6FeiAvjI=,S0,0.0011820793151855469,S,143.88.15.10,54910,143.88.1.21,20,false,false,0,0,176,4,tcp,0,0,0,,1.711189999950799E9,CuwNPMQwIJ0XcFXgf,2024-03-23T10:33:19.950Z,Reconnaissance,T1595,True,none
1:nN7PxofSQN3RI+H9PYcRFVLeXFk=,S0,0.0012068748474121094,S,143.88.1.18,57296,143.88.2.1,445,false,false,0,0,132,3,tcp,0,0,0,,1.710943818124164E9,C3c0dgmnikZRiacod,2024-03-20T14:10:18.124Z,Reconnaissance,T1595,True,none
1:h1pPBgeNjZyea39rFW+Qg1DBO7I=,S0,0.0012929439544677734,S,143.88.4.11,41013,143.88.5.4,443,false,false,0,0,132,3,tcp,0,0,0,,1.710987646455197E9,C3VLPGwKtjq72GmR2,2024-03-21T02:20:46.455Z,Reconnaissance,T1595,True,none
1:CVCuR0asXn2G8wjTI1hK7h49qJ4=,S0,0.0013568401336669922,S,143.88.11.10,55005,143.88.12.11,53,false,false,0,0,176,4,tcp,0,0,0,,1.710838749865416E9,CNps1XQsPiV978ske,2024-03-19T08:59:09.865Z,Reconnaissance,T1595,True,none
1:L8LP0U+XPt3Z4CottPskJZAdDKE=,S0,0.0013799667358398438,S,143.88.6.11,55448,143.88.7.10,139,false,false,0,0,176,4,tcp,0,0,0,,1.710775156833101E9,CH6r34wLo98GszrI3,2024-03-18T15:19:16.833Z,Reconnaissance,T1595,True,none
1:/I7G2INo2kbs+0wDGfaX/d8L7z8=,S0,0.0013968944549560547,S,143.88.4.11,65162,143.88.5.13,443,false,false,0,0,176,4,tcp,0,0,0,,1.710872679721282E9,CntzIq10lzcNKoT4Wi,2024-03-19T18:24:39.721Z,Reconnaissance,T1595,True,none
1:iEuOtkDqfl8kD9F+JFLN6ilkQyk=,S0,0.001405954360961914,S,143.88.4.11,34986,143.88.5.5,443,false,false,0,0,132,3,tcp,0,0,0,,1.710843265791771E9,Cb5mAx1e0i6nPsJ9Ne,2024-03-19T10:14:25.791Z,Reconnaissance,T1595,True,none
1:rFVYSl+4SVKMZ4w0I5KExUXQiuQ=,REJ,0.0015459060668945312,Sr,143.88.4.11,42995,143.88.5.14,443,false,false,0,0,176,4,tcp,0,160,4,,1.710905309113918E9,CWRv2n2iHuXpaBYeNf,2024-03-20T03:28:29.113Z,Reconnaissance,T1595,True,none
1:zeD9XrvMGpZb/8g8M9KucIHx6eU=,S0,0.0016248226165771484,S,143.88.4.11,45765,143.88.5.12,443,false,false,0,0,176,4,tcp,0,0,0,,1.711070594654962E9,CKwSPfBn5Kh5sxO0i,2024-03-22T01:23:14.654Z,Reconnaissance,T1595,True,none
1:M3bOZdlDZL89DLqX1LTmjnj0el0=,REJ,0.0018000602722167969,Sr,143.88.6.11,49856,143.88.7.12,139,false,false,0,0,176,4,tcp,0,160,4,,1.710732516561883E9,CQXS403olfUmestVqc,2024-03-18T03:28:36.561Z,Reconnaissance,T1595,True,none
1:mklqXigtsCZEjG8K+tUUc8xvClQ=,REJ,0.002228975296020508,Sr,143.88.12.12,42575,143.88.13.12,25,false,false,0,0,176,4,tcp,0,160,4,,1.71089732606557E9,CFEXB22Ykt8XYjAKM6,2024-03-20T01:15:26.065Z,Reconnaissance,T1595,True,none
1:woapyySBM/nCsIleRb5JvusSJdk=,REJ,0.002249002456665039,Sr,143.88.5.14,59459,143.88.6.10,143,false,false,0,0,176,4,tcp,0,160,4,,1.710646626081398E9,CtVbD8DF7Wa2NILXb,2024-03-17T03:37:06.081Z,Reconnaissance,T1595,True,none
1:lutnT37WdEq0z2giRm3NOR7FzKQ=,REJ,0.002370119094848633,Sr,143.88.9.12,49363,143.88.10.13,110,false,false,0,0,176,4,tcp,0,160,4,,1.710636271202139E9,CTqaUh2Izpuwq6kMQ2,2024-03-17T00:44:31.202Z,Reconnaissance,T1595,True,none
1:SzrSD6blo3Uz7lMMjPXTum1Lynk=,REJ,0.002460002899169922,Sr,143.88.8.12,63618,143.88.9.13,111,false,false,0,0,176,4,tcp,0,160,4,,1.71106832429264E9,C7xQTo3Etg1O0rkNWd,2024-03-22T00:45:24.292Z,Reconnaissance,T1595,True,none
1:j9qmWF8LnUr8hM3w1x9wY2NQokU=,REJ,0.002521991729736328,Sr,143.88.8.12,46816,143.88.9.12,111,false,false,0,0,176,4,tcp,0,160,4,,1.710812964781852E9,Ca0lNE33zcs2JooGn7,2024-03-19T01:49:24.781Z,Reconnaissance,T1595,True,none
1:skw3XQIur10LNFpRm8nS2xWa4O4=,S0,0.0025758743286132812,S,143.88.5.14,40037,143.88.6.1,143,false,false,0,0,132,3,tcp,0,0,0,,1.71090767713016E9,CzOcFq2boQH2MxCbwc,2024-03-20T04:07:57.130Z,Reconnaissance,T1595,True,none
1:G858qi8gZr0U7mGWIJakB0xrOCI=,REJ,0.002582073211669922,Sr,143.88.8.12,59369,143.88.9.12,111,false,false,0,0,176,4,tcp,0,160,4,,1.711124805982066E9,CeU8wQEmPl4x2q1Pb,2024-03-22T16:26:45.982Z,Reconnaissance,T1595,True,none
1:n1ylcNSoLb5v4iKup3j1PnN2K38=,RSTO,0.002655029296875,ShR,143.88.1.18,34102,143.88.2.21,445,false,false,0,0,336,8,tcp,0,176,4,,1.710790466916406E9,CGtbcO105bfqWblj11,2024-03-18T19:34:26.916Z,Reconnaissance,T1595,True,none
1:a4SpSwIfEoJaxqHAhVbHwoBiblM=,REJ,0.002747058868408203,Sr,143.88.4.11,59564,143.88.5.10,443,false,false,0,0,176,4,tcp,0,160,4,,1.711172569681254E9,CElnpm1dWMMImH6eHl,2024-03-23T05:42:49.681Z,Reconnaissance,T1595,True,none
1:4zj1P5EfdjimhyYPuIxaD9ZDA3c=,RSTO,0.0028209686279296875,ShR,143.88.10.12,53317,143.88.11.1,80,false,false,0,0,252,6,tcp,0,132,3,,1.710653187794463E9,Clvnr82ghdKflR9Oe4,2024-03-17T05:26:27.794Z,Reconnaissance,T1595,True,none
1:lzhZVv4OZNDnwr6oDx1rMloyCH8=,REJ,0.002877950668334961,Sr,143.88.4.11,35168,143.88.5.10,443,false,false,0,0,176,4,tcp,0,160,4,,1.711086533300657E9,CMVu7Y3Ft2waTUP1ud,2024-03-22T05:48:53.300Z,Reconnaissance,T1595,True,none
1:3CYVVUXkN7oZA8H3vYYv5xPfPHE=,RSTO,0.0029799938201904297,ShR,143.88.13.12,65058,143.88.14.11,22,false,false,0,0,336,8,tcp,0,176,4,,1.710972589078837E9,CH6wkbFWuwkPnQ2dd,2024-03-20T22:09:49.078Z,Reconnaissance,T1595,True,none
1:YoWhN4j44NHBkw99gGnPDiu5e9I=,RSTO,0.0030879974365234375,ShR,143.88.2.17,57226,143.88.3.12,445,false,false,0,0,336,8,tcp,0,176,4,,1.711010725334535E9,CHYBk1EIrL0giF71b,2024-03-21T08:45:25.334Z,Reconnaissance,T1595,True,none
1:GIzVl2COyyuXE8qxmi17Mgmxnr8=,OTH,,A,143.88.10.12,38163,143.88.11.12,80,false,false,0,,40,1,tcp,,0,0,,1.710881863366978E9,CfDsWu2V9E3tjQT9L,2024-03-19T20:57:43.366Z,Reconnaissance,T1595,True,none
1:aMSX7p75GvlQ6oOuO6z4By/LgfE=,OTH,,A,143.88.10.12,60586,143.88.11.3,80,false,false,0,,40,1,tcp,,0,0,,1.711029741643475E9,Cca1Eg37WtTaAfUq7a,2024-03-21T14:02:21.643Z,Reconnaissance,T1595,True,none
1:koH4X3ALclMWooGriZtSsW9S7W0=,S0,6.418228149414062E-4,S,143.88.1.18,55050,143.88.2.1,445,false,false,0,0,132,3,tcp,0,0,0,,1.710918308016179E9,CWypXTkawzMRhVyV,2024-03-20T07:05:08.016Z,Reconnaissance,T1595,True,none
1:Io6vACP+tX4oBbYYQ3S8toRLHvQ=,S0,8.690357208251953E-4,S,143.88.4.11,36276,143.88.5.16,443,false,false,0,0,132,3,tcp,0,0,0,,1.7111488394798E9,CgHgiG3PloVEDolVgj,2024-03-22T23:07:19.479Z,Reconnaissance,T1595,True,none
1:kzEyBvKKuIlqy1v5tE4apr3YZII=,REJ,0.002096891403198242,Sr,143.88.4.11,55113,143.88.5.10,443,false,false,0,0,176,4,tcp,0,160,4,,1.710894952621973E9,C6Vhpg1BkgR6CksG5,2024-03-20T00:35:52.621Z,Reconnaissance,T1595,True,none
1:H5HbeSEjGdWeOp1yb/vO64c+aXI=,REJ,0.002262115478515625,Sr,143.88.5.14,50007,143.88.6.10,143,false,false,0,0,176,4,tcp,0,160,4,,1.710779650025585E9,CE38hx1QxB0IhywiHb,2024-03-18T16:34:10.025Z,Reconnaissance,T1595,True,none
1:CjtE/hf90hMbfoISStZf3VeSzAE=,RSTO,0.002524137496948242,ShR,143.88.11.10,62542,143.88.12.1,53,false,false,0,0,252,6,tcp,0,132,3,,1.711035919531031E9,CjOdJA4FdSA5YYelg7,2024-03-21T15:45:19.531Z,Reconnaissance,T1595,True,none
1:v3zSHTdkpIstQbW3ZNM9RcCxqxc=,OTH,,A,143.88.10.12,34173,143.88.11.17,80,false,false,0,,40,1,tcp,,0,0,,1.711128300877909E9,C9epJU3lwHySyZIdh,2024-03-22T17:25:00.877Z,Reconnaissance,T1595,True,none
1:CmZIUcqYXRWx+3jlBhaGqoCHjJQ=,OTH,,A,143.88.10.12,35452,143.88.11.16,80,false,false,0,,40,1,tcp,,0,0,,1.711010212409968E9,CCoYQn2pIK1VzEba9i,2024-03-21T08:36:52.409Z,Reconnaissance,T1595,True,none
1:jHal77tcfl4y+zxZ1x/+rk9dil8=,OTH,,A,143.88.10.12,37224,143.88.11.20,80,false,false,0,,40,1,tcp,,0,0,,1.710885627781242E9,CYxQ6WMA1vnIJv9Yi,2024-03-19T22:00:27.781Z,Reconnaissance,T1595,True,none
1:GtJgYaGk5L2SZQ6PmNf+Cb2A1sE=,OTH,,A,143.88.10.12,37343,143.88.11.13,80,false,false,0,,40,1,tcp,,0,0,,1.711004382463089E9,C10gza4CSB7gZbvzFc,2024-03-21T06:59:42.463Z,Reconnaissance,T1595,True,none
1:MRshinJ8n0tVclOTsFO7QPuiTio=,OTH,,A,143.88.10.12,37500,143.88.11.18,80,false,false,0,,40,1,tcp,,0,0,,1.711110951778134E9,CfLPMx2qEHHDzCfHgi,2024-03-22T12:35:51.778Z,Reconnaissance,T1595,True,none
1:sYpSYSujI/AGmhvXlIwEBQ9fklY=,OTH,,A,143.88.10.12,37858,143.88.11.4,80,false,false,0,,40,1,tcp,,0,0,,1.710761124430471E9,ChUiOi4x6BfN9oWZD8,2024-03-18T11:25:24.430Z,Reconnaissance,T1595,True,none
1:6LCvC3ec1ciYOty5gTFQkwg8BMA=,OTH,,A,143.88.10.12,38054,143.88.11.18,80,false,false,0,,40,1,tcp,,0,0,,1.711209969646315E9,C96Iwp3VgaRuVFKUK,2024-03-23T16:06:09.646Z,Reconnaissance,T1595,True,none
1:Uu4pA+h+yKF6iHNbMFy6zcyzjAE=,OTH,,A,143.88.10.12,38566,143.88.11.15,80,false,false,0,,40,1,tcp,,0,0,,1.710659058465827E9,C46MZu1mSQit60mz8j,2024-03-17T07:04:18.465Z,Reconnaissance,T1595,True,none
1:2cZlYQbsvd8+Hgp+w04luUZX+oI=,OTH,,A,143.88.10.12,45781,143.88.11.15,80,false,false,0,,40,1,tcp,,0,0,,1.711100108940082E9,CjHRRd15HThfbFtXw4,2024-03-22T09:35:08.940Z,Reconnaissance,T1595,True,none
1:PzfXmCHsBS1b32KySAsBNhOXvDM=,OTH,,A,143.88.10.12,49383,143.88.11.18,80,false,false,0,,40,1,tcp,,0,0,,1.711006063016962E9,C84OHB3V3LDYDe37C1,2024-03-21T07:27:43.016Z,Reconnaissance,T1595,True,none
1:MQTwROp+P6Naq/DlbFUvR6NHHyo=,OTH,,A,143.88.10.12,49464,143.88.11.7,80,false,false,0,,40,1,tcp,,0,0,,1.710837561342055E9,CYc53l3BbVRUfjc05i,2024-03-19T08:39:21.342Z,Reconnaissance,T1595,True,none
1:1vP8t8acMHKz5NwhzEdFV2zTX1U=,OTH,,A,143.88.10.12,54030,143.88.11.19,80,false,false,0,,40,1,tcp,,0,0,,1.710855783419657E9,CJtUIx3PChMZnTnrJ4,2024-03-19T13:43:03.419Z,Reconnaissance,T1595,True,none
1:SLzssWTohKjQAKu3iSi2P1YFCog=,OTH,,A,143.88.10.12,54444,143.88.11.13,80,false,false,0,,40,1,tcp,,0,0,,1.711066398451209E9,CMuttR3AraURkpeJyb,2024-03-22T00:13:18.451Z,Reconnaissance,T1595,True,none
1:V2Ml+kNig2Ypibmb5kNhVftNES0=,OTH,,A,143.88.10.12,55934,143.88.11.18,80,false,false,0,,40,1,tcp,,0,0,,1.710899199591781E9,CgTSfA2pSbnRXldXQ8,2024-03-20T01:46:39.591Z,Reconnaissance,T1595,True,none
1:EZQko18e/TNF+K3Bl4psZlG9UW8=,OTH,,A,143.88.10.12,55934,143.88.11.3,80,false,false,0,,40,1,tcp,,0,0,,1.710899200781537E9,C9qRY84JgOFzxo1vc7,2024-03-20T01:46:40.781Z,Reconnaissance,T1595,True,none
1:q1CwzRXP6alcYUnu8eaqxMFHiYk=,OTH,,A,143.88.10.12,56554,143.88.11.7,80,false,false,0,,40,1,tcp,,0,0,,1.710981660388689E9,CblFoz2CrmSMrDSSel,2024-03-21T00:41:00.388Z,Reconnaissance,T1595,True,none
1:Ofvl0YMf+TqOSa299j4xD+as92c=,OTH,,A,143.88.10.12,58025,143.88.11.7,80,false,false,0,,40,1,tcp,,0,0,,1.711142693032017E9,CzHH1A2TcNYTYdIUfk,2024-03-22T21:24:53.032Z,Reconnaissance,T1595,True,none
1:JZ7YJtFtmdjB07Aqnsg4CZFoImA=,OTH,,A,143.88.10.12,60383,143.88.11.6,80,false,false,0,,40,1,tcp,,0,0,,1.710714585802615E9,CKoFxs29qeRohADbuf,2024-03-17T22:29:45.802Z,Reconnaissance,T1595,True,none
1:FRYcmOF/xLWFil69YN6//CxF7ys=,OTH,,A,143.88.10.12,61307,143.88.11.5,80,false,false,0,,40,1,tcp,,0,0,,1.710669871031088E9,CdHUsl26aAx5S6RDei,2024-03-17T10:04:31.031Z,Reconnaissance,T1595,True,none
1:jIKvN4GRmULV+lqaqcnu/nnyMqo=,OTH,,A,143.88.10.12,63321,143.88.11.4,80,false,false,0,,40,1,tcp,,0,0,,1.711063865322989E9,Ce4u7iHcJdvQfzz99,2024-03-21T23:31:05.322Z,Reconnaissance,T1595,True,none
1:Pxs0SQQjs8AXXwQ0pzhHytN/v98=,OTH,,A,143.88.10.12,64177,143.88.11.7,80,false,false,0,,40,1,tcp,,0,0,,1.710809393295177E9,COH3pm4S3mxFoXg6xa,2024-03-19T00:49:53.295Z,Reconnaissance,T1595,True,none
1:ycE5p+O++Tp47HBO4Bl9oG9OsCw=,OTH,,A,143.88.10.12,64748,143.88.11.3,80,false,false,0,,40,1,tcp,,0,0,,1.710639711454417E9,CaMZ1zx1JGopJcG7f,2024-03-17T01:41:51.454Z,Reconnaissance,T1595,True,none
1:bsOkkkBpNzs8tsv4fJg4Y9ctubE=,OTH,,A,143.88.10.12,65055,143.88.11.15,80,false,false,0,,40,1,tcp,,0,0,,1.710738435914818E9,CPKVK64LV8R0fzfYtj,2024-03-18T05:07:15.914Z,Reconnaissance,T1595,True,none
1:Cg8+M3dFIBp7cXmyqU7xPo8TqV0=,S0,8.702278137207031E-5,S,143.88.4.11,54877,143.88.5.4,443,false,false,0,0,132,3,tcp,0,0,0,,1.710651529945801E9,CIuj883d54sAljslT6,2024-03-17T04:58:49.945Z,Reconnaissance,T1595,True,none
1:CqF+Qg8HzIC9fPayclYycKbL75Y=,S0,2.110004425048828E-4,S,143.88.4.11,45208,143.88.5.9,443,false,false,0,0,132,3,tcp,0,0,0,,1.710673143040343E9,C1E1tO380vgH3CdPzl,2024-03-17T10:59:03.040Z,Reconnaissance,T1595,True,none
1:+3iUJLBKYqeeIlWUvcGzOcQu81U=,S0,3.600120544433594E-4,S,143.88.4.11,50917,143.88.5.8,443,false,false,0,0,132,3,tcp,0,0,0,,1.710811071855293E9,CpxKzP15cDbxt80Tp5,2024-03-19T01:17:51.855Z,Reconnaissance,T1595,True,none
1:cIGq6FEdSfyxj9JJah8MtHjPWrE=,S0,5.300045013427734E-4,S,143.88.4.11,48616,143.88.5.5,443,false,false,0,0,132,3,tcp,0,0,0,,1.711056501349098E9,CpBOeALbuOssG7Tj8,2024-03-21T21:28:21.349Z,Reconnaissance,T1595,True,none
1:RW/ktFCgzlINIx1NJhltBvQAoxI=,S0,5.540847778320312E-4,S,143.88.8.12,48529,143.88.9.1,111,false,false,0,0,132,3,tcp,0,0,0,,1.710796118821434E9,CA04Oa4ZwilCxRPN45,2024-03-18T21:08:38.821Z,Reconnaissance,T1595,True,none
1:1ToKW6UG3zmbMs0ldpE1uVhF2jA=,S0,6.620883941650391E-4,S,143.88.12.12,52026,143.88.13.1,25,false,false,0,0,132,3,tcp,0,0,0,,1.711084472108105E9,CMR9dv3SVmnRH1YnQg,2024-03-22T05:14:32.108Z,Reconnaissance,T1595,True,none
