community_id,conn_state,duration,history,src_ip_zeek,src_port_zeek,dest_ip_zeek,dest_port_zeek,local_orig,local_resp,missed_bytes,orig_bytes,orig_ip_bytes,orig_pkts,proto,resp_bytes,resp_ip_bytes,resp_pkts,service,ts,uid,datetime,label_tactic,label_technique,label_binary,label_cve
1:uT5eCpSmy9Re5efkor6msiWNd7w=,S0,0.0012829303741455078,S,143.88.2.17,40315,143.88.3.14,445,false,false,0,0,240,4,tcp,0,0,0,,1.711577146255718E9,CKBRlFhEP0wbFUN0a,2024-03-27T22:05:46.255Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:pm05V9+QWcdnmJjcKpiyNGQ0p2Y=,RSTO,0.19942402839660645,ShADTdtTtR,143.88.12.12,41947,143.88.13.10,445,false,false,0,13121,58964,124,tcp,2858,17288,112,"smb,gssapi,ntlm",1.711304899223391E9,CIr0HC2bwzIYPE0izb,2024-03-24T18:28:19.223Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:PJfSpY2X+zkXo3/vTiBFFP5e0AY=,RSTO,0.39792394638061523,ShADTFadtR,143.88.1.18,38185,143.88.2.20,445,false,false,0,73,1316,20,tcp,174,1352,12,gssapi,1.711279344488116E9,CGQaeh4X4B8cR8Vbd8,2024-03-24T11:22:24.488Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:UZ3/XMQHT6oNqkalJGCx9BlDIVY=,RSTR,0.713374137878418,ShADTdtTtTtFar,143.88.12.12,36403,143.88.13.10,445,false,false,0,24560,111792,260,tcp,6484,39232,256,"ntlm,dce_rpc,gssapi,smb",1.711249572850483E9,CIZdf83FkU8of84Qw4,2024-03-24T03:06:12.850Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:9QA5LdChfCf/lLgPtWOmNPaFdSU=,S0,0.001435995101928711,S,143.88.2.17,41389,143.88.3.14,445,false,false,0,0,240,4,tcp,0,0,0,,1.711514964232622E9,CqyXtwjp8R0BmOpcf,2024-03-27T04:49:24.232Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:3L4VT7rqC5ZDIFjG6m5iocPZ+NE=,S0,0.0011641979217529297,S,143.88.14.11,46727,143.88.15.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.71127081774676E9,Chf5HH4SuQ0j0SNE8,2024-03-24T09:00:17.746Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:O7X3I2Fa1ffypNQVYKrpNaS+6sw=,S0,0.0013091564178466797,S,143.88.2.17,41637,143.88.3.14,445,false,false,0,0,240,4,tcp,0,0,0,,1.711309449354775E9,CSSIEy28CUvbu2IKP5,2024-03-24T19:44:09.354Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:k6wtIp66imZY5VoR41mXlUJe1pA=,S0,0.001336812973022461,S,143.88.9.12,46311,143.88.10.11,445,false,false,0,0,240,4,tcp,0,0,0,,1.711531551118462E9,Cv3yeI3P8rRVmDgnqg,2024-03-27T09:25:51.118Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:aNicO5Fs04nwpptUA1POwzOQ0Kk=,S0,0.0022919178009033203,S,143.88.8.12,45565,143.88.9.10,445,false,false,0,0,240,4,tcp,0,0,0,,1.711278072684199E9,CmhNzm32HZgaVSmaQi,2024-03-24T11:01:12.684Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:RlxhJ0DrSHA9DaySc1/HVVYySuE=,S0,8.249282836914062E-4,S,143.88.7.11,44311,143.88.8.13,445,false,false,0,0,240,4,tcp,0,0,0,,1.711323750015671E9,CmS1fY3nU6MyJNCUI1,2024-03-24T23:42:30.015Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:XBJc91vHYIe0go3RR9EtahCtmRk=,S0,0.0011408329010009766,S,143.88.8.12,36731,143.88.9.10,445,false,false,0,0,240,4,tcp,0,0,0,,1.711258755574233E9,CLu32n1nOsdeKJIdOi,2024-03-24T05:39:15.574Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:QoSDhhAdtAAEerA2RrsmmV1Kxxw=,S0,0.001569986343383789,S,143.88.6.11,36985,143.88.7.14,445,false,false,0,0,240,4,tcp,0,0,0,,1.711551147123025E9,CBoTwLDXr5L4R2np6,2024-03-27T14:52:27.123Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:mP/8m9wI531PqyL4Ub/RWMB7hVg=,S0,0.0014739036560058594,S,143.88.3.11,40755,143.88.4.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.71153954539838E9,CjOml22wr0xJrjd0w8,2024-03-27T11:39:05.398Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:wz1YD3EtjtaLTjOY/0eLkjr7uHc=,S0,0.0012240409851074219,S,143.88.8.12,45183,143.88.9.10,445,false,false,0,0,240,4,tcp,0,0,0,,1.711263124854419E9,C2rbhn2YKgblu4mLBl,2024-03-24T06:52:04.854Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:uHoKSXxy140zwO48fWJJ7rPYR1E=,S0,0.0020999908447265625,S,143.88.14.11,45385,143.88.15.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.711526185598512E9,CAfQ1u4ZInbjvh0sp3,2024-03-27T07:56:25.598Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:RNJTuBr4516zDO5dLYn+hnbm1Lg=,S0,0.0013170242309570312,S,143.88.9.12,41253,143.88.10.11,445,false,false,0,0,240,4,tcp,0,0,0,,1.71125351547806E9,CQ6VAp3xpNj9q3Rqod,2024-03-24T04:11:55.478Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:gc9cnsXkLvbR5BUawuV9ydd8CLE=,S0,0.0021200180053710938,S,143.88.7.11,34039,143.88.8.13,445,false,false,0,0,240,4,tcp,0,0,0,,1.711265451199105E9,Ch9dgI2ogNH7dTZiBc,2024-03-24T07:30:51.199Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:s2hHpr2PiSKi/MsMugG3mp5gPko=,S0,0.0014240741729736328,S,143.88.7.11,37629,143.88.8.13,445,false,false,0,0,240,4,tcp,0,0,0,,1.711560623074236E9,CYv9Vm4aYzMhIvmGfd,2024-03-27T17:30:23.074Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:8WpKwfq0DBKxZQZfX8o0sCKm3uE=,S0,0.0018239021301269531,S,143.88.2.17,38685,143.88.3.14,445,false,false,0,0,240,4,tcp,0,0,0,,1.711537925769901E9,CzMOb31J8pAkoKBiLc,2024-03-27T11:12:05.769Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:Pyc2eswM2avjFUHO5GaMoSPo/rQ=,S0,0.0014851093292236328,S,143.88.8.12,41967,143.88.9.10,445,false,false,0,0,240,4,tcp,0,0,0,,1.711536136693208E9,Chu66b1NROnyA5l6u5,2024-03-27T10:42:16.693Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:J/5QBGnnFcLMARf6s4jyk6uspr0=,S0,0.001569986343383789,S,143.88.2.17,35167,143.88.3.14,445,false,false,0,0,240,4,tcp,0,0,0,,1.711575165592586E9,CK7r0I2dPOSICBXVQe,2024-03-27T21:32:45.592Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:+hOnbMgJ83fzU3xA+1OuV95rlsI=,RSTO,4.752967834472656,ShADTadtTtR,143.88.1.18,38885,143.88.2.20,445,false,false,0,8713,40500,108,tcp,2142,13800,100,"gssapi,smb,ntlm",1.709466823827438E9,CVYd368MIp3yd38L1,2024-03-03T11:53:43.827Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:znahWLG88LCneZAYolAgVMqNTxU=,S0,0.0010628700256347656,S,143.88.4.11,41721,143.88.5.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.709492290486217E9,C7udgc12S7AdtfnX33,2024-03-03T18:58:10.486Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:Y20iMHoor6nJMuHVrBYIZDa8B7E=,S0,0.0012440681457519531,S,143.88.4.11,38681,143.88.5.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.709496031993003E9,CDFUM2RHrgb3GDiy3,2024-03-03T20:00:31.993Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:8ss/HIoPnvKjM876s9UqUOFO9FE=,S0,6.208419799804688E-4,S,143.88.14.11,36603,143.88.15.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.709508649104108E9,CB7GSE2W3aj9jhUYq3,2024-03-03T23:30:49.104Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:MerD8lzGjDrxOrklp4cXvXE/F9M=,S0,0.0010390281677246094,S,143.88.7.11,36181,143.88.8.13,445,false,false,0,0,240,4,tcp,0,0,0,,1.709437746964655E9,CdjIWMOCdxZwGcAcd,2024-03-03T03:49:06.964Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:yG2D96yd1dPornZZOtt9CbZhj0o=,RSTO,0.20012879371643066,ShADTdtTtR,143.88.12.12,32841,143.88.13.10,445,false,false,0,10041,45604,104,tcp,2438,14568,92,"ntlm,smb,gssapi",1.709429377893639E9,Ch5Md92dvO4635W3i4,2024-03-03T01:29:37.893Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:dA+jLSOYTegahJ0Rhgg9CzV9JV8=,S0,0.0017080307006835938,S,143.88.6.11,43885,143.88.7.14,445,false,false,0,0,240,4,tcp,0,0,0,,1.709475509330602E9,CSw32D4YZXmoeMApj3,2024-03-03T14:18:29.330Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:EvQQgRRauUsOtKq5S1ExtBfBUZc=,S0,0.001806020736694336,S,143.88.2.17,46873,143.88.3.14,445,false,false,0,0,240,4,tcp,0,0,0,,1.709508258082825E9,CKeZIV2a8JCNMgfpL9,2024-03-03T23:24:18.082Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:mkzJ5RfXdw/shsBjrQqMuSAEQxs=,S0,0.0010819435119628906,S,143.88.2.17,33229,143.88.3.14,445,false,false,0,0,240,4,tcp,0,0,0,,1.709458318401309E9,CP9Qdv2oWvNCglTVi5,2024-03-03T09:31:58.401Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:M3DdSwIapKR0yS/9t5XmdiMbZpw=,RSTR,9.530756950378418,ShADTadtTtTtFr,143.88.1.18,33929,143.88.2.20,445,false,false,0,15307,72800,200,tcp,4690,29448,204,"ntlm,dce_rpc,smb,gssapi",1.709449383422916E9,CMnKZB18KZDn6omF11,2024-03-03T07:03:03.422Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:PuDhAXurfnCA1kfHiPxNGZRFU9Q=,S0,9.779930114746094E-4,S,143.88.15.10,41921,143.88.1.19,445,false,false,0,0,240,4,tcp,0,0,0,,1.709499546048867E9,C4V9n42ya7hOsbkG37,2024-03-03T20:59:06.048Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:gRsAwbh3lfOBzirVMpvcXZfibkc=,S0,0.001104116439819336,S,143.88.11.10,34155,143.88.12.14,445,false,false,0,0,240,4,tcp,0,0,0,,1.709455568783294E9,CQNqOM1ZVBK9KqnZZ3,2024-03-03T08:46:08.783Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:76vpdhAsj67xu6JGjfFhPiBeXNg=,S0,0.0013358592987060547,S,143.88.14.11,37453,143.88.15.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.709449976614921E9,Czw8MG3mKppj0OGIxj,2024-03-03T07:12:56.614Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:cajFWUsNeMKAVpjs2eEs4OgL+/M=,S0,0.0014841556549072266,S,143.88.3.11,36101,143.88.4.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.709436476789883E9,Cdezju4bL8yt0yZF6l,2024-03-03T03:27:56.789Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:baaQLtuYsRivehJDDh9RulDeZhQ=,S0,0.002028942108154297,S,143.88.3.11,43373,143.88.4.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.709445717207299E9,CQVPzmkVJnqnbGdp6,2024-03-03T06:01:57.207Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:K+2/hiPAg7xeQXr/Iw/qr5w5X1k=,S0,0.001107931137084961,S,143.88.14.11,39815,143.88.15.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.709491802486819E9,CiKUpy1ge1JdsX0XNk,2024-03-03T18:50:02.486Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:N9h5EqSyGBo7MkYMlyyalDhIRkw=,S0,0.0011739730834960938,S,143.88.13.12,39389,143.88.14.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.709447658538659E9,C1nZ9d3356OIBrP3Fh,2024-03-03T06:34:18.538Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:7sVWHvUWFGVEQQe7+xT5bqW0LAs=,S0,0.0013799667358398438,S,143.88.4.11,35567,143.88.5.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.709485117689706E9,CHqQkI1FU6lPPlwW32,2024-03-03T16:58:37.689Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:rlwAUGiBFJlmofYZnzWp/+1HEXo=,S0,0.003367900848388672,S,143.88.6.11,41913,143.88.7.14,445,false,false,0,0,240,4,tcp,0,0,0,,1.709484440917053E9,CSJ5EF2vmrFDarSvoj,2024-03-03T16:47:20.917Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:u31JLO0JIjKgH3FQ/ydiwHnj8Qw=,S0,0.001199960708618164,S,143.88.13.12,45303,143.88.14.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.709426126617472E9,CH1Iar1RCd8UXO8xGe,2024-03-03T00:35:26.617Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:1SPcEBSlac5YKiUrD5V/NzfH1No=,RSTO,0.2567620277404785,ShADTFadtR,143.88.1.18,36389,143.88.2.20,445,false,false,0,73,1316,20,tcp,174,1352,12,gssapi,1.70946827059186E9,CLmMdd4LJD8Cy6Ffh5,2024-03-03T12:17:50.591Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:VwYL/F0XFTEatzPAc9Ol9HYj9Vc=,S0,0.001062154769897461,S,143.88.4.11,35663,143.88.5.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.711108686368558E9,CH5pvGQmecA22L1g8,2024-03-22T11:58:06.368Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:WlYXN+8EUSVHJWBBsGcxdKwHVZE=,S0,0.0011780261993408203,S,143.88.11.10,42051,143.88.12.14,445,false,false,0,0,240,4,tcp,0,0,0,,1.711223783988262E9,CNf57U2tbIWRrvmMs7,2024-03-23T19:56:23.988Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:fS2F/uqKu9AkSqzsyClV6nSlx1w=,S0,0.0011839866638183594,S,143.88.9.12,35787,143.88.10.11,445,false,false,0,0,240,4,tcp,0,0,0,,1.711127591346477E9,C5wd6d1yGwwHDjI6L9,2024-03-22T17:13:11.346Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:JG5GUksYVO0xVH722qXlb+QcvS4=,S0,0.0014870166778564453,S,143.88.13.12,43901,143.88.14.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.71071377692576E9,Co8qB12MPsumpN9Gbh,2024-03-17T22:16:16.925Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:B9KgGMCVzX0YQmZm98FTcB6FmO8=,S0,0.001856088638305664,S,143.88.7.11,46867,143.88.8.13,445,false,false,0,0,240,4,tcp,0,0,0,,1.710736099522038E9,CeJYdQ34i7Jbiwtqme,2024-03-18T04:28:19.522Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:DBVUxmhft6jny3z7pKDnrrVwWJ8=,RSTO,16.376940965652466,ShADTadtTtTtFR,143.88.1.18,41305,143.88.2.20,445,false,false,0,14981,71032,192,tcp,4302,33144,304,"smb,dce_rpc,ntlm,gssapi",1.710682570673476E9,CjGXF91V3JLuywI3Q5,2024-03-17T13:36:10.673Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:om3c3O7N0WJINOaByGoLbsjCBcc=,RSTO,18.834938049316406,ShADTadtTtTtFR,143.88.1.18,39145,143.88.2.20,445,false,false,0,15295,71856,200,tcp,4643,35292,320,"gssapi,dce_rpc,ntlm,smb",1.71073695835111E9,CwuUu04C1lX6gl6GX4,2024-03-18T04:42:38.351Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:ldbCBfg08jjPkS+OTkH6khFbEBc=,S0,9.419918060302734E-4,S,143.88.15.10,33079,143.88.1.19,445,false,false,0,0,240,4,tcp,0,0,0,,1.710894030579629E9,C6uJQY3uL8qti6BeQa,2024-03-20T00:20:30.579Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:3pee3W48eVnuHAlzfeXONjaMFZc=,S0,0.0011620521545410156,S,143.88.3.11,36247,143.88.4.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.710827708270521E9,CdLlIw3avfmy5hg07d,2024-03-19T05:55:08.270Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:bylsCpoguRYUkTfqeobxn4iFIrA=,S0,0.0012059211730957031,S,143.88.8.12,43729,143.88.9.10,445,false,false,0,0,240,4,tcp,0,0,0,,1.710719236663665E9,Com3p541BUM7oHsk2g,2024-03-17T23:47:16.663Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:FOeGTI4innrDwGHRbmdXMX5Q6u4=,S0,0.0013470649719238281,S,143.88.6.11,40005,143.88.7.14,445,false,false,0,0,240,4,tcp,0,0,0,,1.710911720988339E9,CbmaNl4KbMxd2eIWij,2024-03-20T05:15:20.988Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:XqqsJo9X6wMGM8G+iv032iGPD40=,S0,0.00138092041015625,S,143.88.15.10,34243,143.88.1.19,445,false,false,0,0,240,4,tcp,0,0,0,,1.71073098697983E9,CfV1rYge3FYcTjeUi,2024-03-18T03:03:06.979Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:qVxYZRJCu4b0/gz9iJQtrd0xOFs=,RSTR,11.446584939956665,ShADTadtTtTtFr,143.88.1.18,42991,143.88.2.20,445,false,false,0,15623,74172,224,tcp,5007,31452,220,"ntlm,dce_rpc,gssapi,smb",1.710934582950366E9,CpiQkv3KaMplVIcvK1,2024-03-20T11:36:22.950Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:IKicKvYD6ITDNV/8irAuh/ahWN8=,S0,0.0012340545654296875,S,143.88.14.11,34623,143.88.15.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.710650515166564E9,CAtZB644BP4e6CN3a,2024-03-17T04:41:55.166Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:zDgPa7hDXejJDj9ESj7eBKZOqeg=,S0,0.0014750957489013672,S,143.88.8.12,41815,143.88.9.10,445,false,false,0,0,240,4,tcp,0,0,0,,1.710929535839345E9,C8cmjP3aLyu4Gbi5ga,2024-03-20T10:12:15.839Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:wLTmKaIqG8tHiPr94/qINMZEovM=,S0,0.0018918514251708984,S,143.88.11.10,46137,143.88.12.14,445,false,false,0,0,240,4,tcp,0,0,0,,1.710785577221899E9,C1TNZ020U5MKNpunw9,2024-03-18T18:12:57.221Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:VJW/Pmd0+8khKlv/F7mYgtHoNDI=,RSTO,0.003231048583984375,ShR,143.88.1.18,59954,143.88.2.20,445,false,false,0,0,336,8,tcp,0,176,4,,1.710828452402246E9,ChNLFA7Yjtz8PKfRg,2024-03-19T06:07:32.402Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:gUw/kpVTBk4qsioC6B2rrcz2v4o=,RSTR,0.20158600807189941,ShADTdtTtFar,143.88.12.12,40555,143.88.13.10,445,false,false,0,8193,37588,92,tcp,2186,13304,88,"gssapi,smb,ntlm",1.710992002285648E9,C8CdKl1MmKapqAl8x,2024-03-21T03:33:22.285Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:YZEnOHmTgOKiRvaDSr63XT2bkn4=,RSTO,0.2101120948791504,ShADTdtTtR,143.88.12.12,40697,143.88.13.10,445,false,false,0,14353,64308,132,tcp,3026,18376,120,"gssapi,smb,ntlm",1.711145828865629E9,C26PWR3TicnSNlrXM1,2024-03-22T22:17:08.865Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:cor5pOwG5Aj+AUakh5q9uFdniV0=,S0,5.621910095214844E-4,S,143.88.5.14,34243,143.88.6.13,445,false,false,0,0,240,4,tcp,0,0,0,,1.710792467108332E9,CKLDuE3xWHJLn7QtFf,2024-03-18T20:07:47.108Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:jNKRZtunG5JZ3gDkCfAA5YIw3lY=,S0,0.0012831687927246094,S,143.88.15.10,37105,143.88.1.19,445,false,false,0,0,240,4,tcp,0,0,0,,1.710844227073618E9,CCVKz545Pze5JhGvK5,2024-03-19T10:30:27.073Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:TuYZ5iABem47hVs2iOVyXE345FM=,S0,0.001905202865600586,S,143.88.14.11,37649,143.88.15.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.710944448422129E9,C4fGT3ObG4zb4iAR,2024-03-20T14:20:48.422Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:XFWFfYz7FrV+So7J2WX+QMrKXPA=,RSTO,0.0034019947052001953,ShR,143.88.1.18,38926,143.88.2.20,445,false,false,0,0,336,8,tcp,0,176,4,,1.711185574491294E9,CjD7meFOBFiWhl5a3,2024-03-23T09:19:34.491Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:oQYW8ZAwJBtEYUP/RUwjBeCV0dQ=,RSTO,0.6388790607452393,ShADTFadtR,143.88.1.18,40525,143.88.2.20,445,false,false,0,73,1316,20,tcp,174,1352,12,gssapi,1.710746484602794E9,CkKAsz3mdUQtXeIOcb,2024-03-18T07:21:24.602Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:6r4jYa7/Dko5gEp/wHAJd1CnVs0=,S0,8.330345153808594E-4,S,143.88.4.11,45957,143.88.5.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.71118565323874E9,CU0Qn41TYckiyLQrr2,2024-03-23T09:20:53.238Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:ixSgVsMGHPOuWQ5EWvO/VQ3Bw3Q=,S0,0.001165151596069336,S,143.88.15.10,32945,143.88.1.19,445,false,false,0,0,240,4,tcp,0,0,0,,1.710779358493486E9,CeGCQb1uBEK1CBhOqg,2024-03-18T16:29:18.493Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:3WuS8Ey5NwvJX2xheOpJwg/9xWE=,S0,0.001194000244140625,S,143.88.9.12,34523,143.88.10.11,445,false,false,0,0,240,4,tcp,0,0,0,,1.71105937443294E9,CBJmZW2VLUe0rfNeM4,2024-03-21T22:16:14.432Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:8JxPutv713ZEUjGLhPpZoZBq8mM=,S0,0.0013108253479003906,S,143.88.13.12,32805,143.88.14.12,445,false,false,0,0,240,4,tcp,0,0,0,,1.710959755704929E9,CWQCBK3Y7cfeZKnud3,2024-03-20T18:35:55.704Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:j/0dHheuF8WSko3DJSjRSTn0eRI=,S0,0.0017189979553222656,S,143.88.8.12,35995,143.88.9.10,445,false,false,0,0,240,4,tcp,0,0,0,,1.711216525005505E9,CKyfwk450DCKkOZ6xk,2024-03-23T17:55:25.005Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
1:AIvMZrijOuQCWePaadK0iqbsZys=,RSTO,0.7912240028381348,ShADTFadtR,143.88.1.18,38523,143.88.2.20,445,false,false,0,73,1316,20,tcp,174,1352,12,gssapi,1.710737164484025E9,CTIGLc1rdANpoKgVsl,2024-03-18T04:46:04.484Z,Privilege Escalation,Duplicate,Duplicate,Duplicate
